,genres,id,vote_average,release_year,revenue_adj,original_title
8353,Action|Adventure|Crime|Thriller,22004,5.9,1992,0.0,Trespass
8354,Romance|Comedy|Drama,28384,5.9,1992,0.0,Husbands and Wives
8355,Science Fiction|Thriller,24230,5.0,1992,0.0,Nemesis
8356,Action|Comedy|Crime,14603,5.5,1992,0.0,Kuffs
8357,Comedy|Horror|Thriller|Crime,27381,6.4,1992,0.0,Innocent Blood
8358,Drama,61225,5.5,1992,27243557.2485441,The Babe
8359,Action|Adventure|Drama|Family,22590,5.7,1992,0.0,Sidekicks
8360,Drama|Romance,48150,7.1,1992,2589798.51453929,Un CÅ“ur en Hiver
8361,Action|Comedy|Thriller|Crime|Romance,12251,5.8,1992,0.0,Mo' Money
8362,Crime|History,10410,5.8,1992,0.0,Hoffa
8363,Comedy|Drama|Foreign|Romance,2470,6.9,1992,0.0,Belle Ã‰poque
8364,Drama,2007,6.2,1992,11323223.6803459,Lorenzo's Oil
8365,Action|Fantasy,18672,6.6,1992,0.0,Xiao ao jiang hu zhi: Dong Fang Bu Bai
8366,Comedy|Foreign,23637,6.4,1992,0.0,Io speriamo che me la cavo
8367,Comedy|Drama|Romance,10409,6.3,1992,52753255.4477097,Strictly Ballroom
8368,Comedy|Family,19087,5.7,1992,0.0,LadyBugs
8369,Comedy|Fantasy,23939,6.4,1992,0.0,Stay Tuned
8370,Comedy,34505,8.4,1992,0.0,Bill Hicks: Relentless
8371,Drama|Romance|Thriller,20859,4.8,1992,0.0,Blown Away
8372,Drama|Music|Romance,22627,7.3,1992,0.0,Pure Country
8373,Adventure|Comedy|Family|Science Fiction,27295,4.8,1992,0.0,Mom and Dad Save the World
8374,Comedy|Science Fiction,33380,4.0,1992,0.0,Gayniggers from Outer Space
8375,Adventure|Action,85,7.5,1981,935116878.2270651,Raiders of the Lost Ark
8376,Romance|Comedy,41280,6.1,1981,63022056.160832204,Private Lessons
8377,Adventure|Action|Thriller,699,6.0,1981,468397365.82721907,For Your Eyes Only
8378,Adventure|Animation|Drama|Family,10948,6.9,1981,71466085.98473309,The Fox and the Hound
8379,Adventure|Action|Thriller|Science Fiction,8810,7.1,1981,58997489.09422729,Mad Max 2
8380,Comedy,10156,6.3,1981,75957674.330485,History of the World: Part I
8381,Horror|Comedy,814,7.0,1981,76677951.7531973,An American Werewolf in London
8382,Animation|Science Fiction,11827,6.3,1981,0.0,Heavy Metal
8383,Horror,764,7.2,1981,70506809.6627903,The Evil Dead
8384,Science Fiction|Action,1103,6.5,1981,119909540.24283999,Escape from New York
8385,Adventure,11527,6.5,1981,83858585.88281,Excalibur
8386,Drama,11816,6.6,1981,46179482.9980262,On Golden Pond
8387,Drama|History,9443,6.6,1981,141428276.108503,Chariots of Fire
8388,Horror|Thriller,9725,6.2,1981,52095361.659164295,Friday the 13th Part 2
8389,Action|Drama|History|Thriller,12528,5.8,1981,0.0,Southern Comfort
8390,Adventure|War|Drama|History,11646,7.0,1981,13747837.4314417,Gallipoli
8391,Horror|Thriller,11281,6.4,1981,61234967.5404874,Halloween II
8392,Romance|Crime|Drama,11027,6.3,1981,0.0,The Postman Always Rings Twice
8393,Comedy|Drama|Romance,13665,6.4,1981,228935327.988565,Arthur
8394,Thriller|Horror|Mystery,43089,5.8,1981,239819.080485681,Road Games
8395,Romance|Drama,19114,5.5,1981,0.0,Endless Love
8396,Comedy,10246,6.0,1981,301520352.246265,Porky's
8397,Drama|History,18254,6.5,1981,96845321.48946829,Reds
8398,Comedy,11286,6.3,1981,173100402.65623602,The Cannonball Run
8399,Drama|Romance|Thriller,19429,6.8,1981,97647046.2682952,Absence of Malice
8400,Family|Fantasy|Science Fiction|Adventure|Comedy,36819,6.1,1981,101600746.796616,Time Bandits
8401,Horror|Science Fiction|Thriller,9538,6.2,1981,34116365.014233194,Scanners
8402,Action|Drama,17360,6.5,1981,0.0,Victory
8403,Action|Crime|Drama|Thriller,11524,7.0,1981,10312220.460884301,Thief
8404,Horror|Drama|Romance,31646,4.8,1981,0.0,Piranha Part Two: The Spawning
8405,Action|Comedy,10890,6.5,1981,204565675.654286,Stripes
8406,Science Fiction,10540,5.7,1981,41667593.96711121,Outland
8407,Action|Adventure|Thriller,1672,6.8,1981,0.0,Le Professionnel
8408,Drama|Horror|Thriller,10768,5.7,1981,49094280.0751113,Omen III: The Final Conflict
8409,Horror|Mystery,24274,5.9,1981,518407.313522678,Dead & Buried
8410,Drama|Mystery|Thriller,11644,7.4,1981,28778289.658281703,Blow Out
8411,Music,25093,8.5,1981,0.0,Queen - Rock Montreal
8412,Action|Drama,26444,5.0,1981,0.0,Death Hunt
8413,Crime|Drama|Mystery|Thriller,5062,6.9,1981,0.0,Garde Ã  vue
8414,Drama,25566,6.0,1981,0.0,Ragtime
8415,Fantasy,848,6.7,1981,14389144.829140803,Dragonslayer
8416,Comedy,20075,6.7,1981,0.0,Nice Dreams
8417,Drama|Romance,12537,6.7,1981,6448898.1512347,The French Lieutenant's Woman
8418,Drama|Horror,11298,6.3,1981,43133603.2097385,The Howling
8419,Action|Crime|Thriller,21610,6.6,1981,47736848.921173796,Nighthawks
8420,Comedy|Drama,25468,7.6,1981,0.0,My Dinner with AndrÃ©
8421,Drama,10627,6.3,1981,85989656.60305859,Taps
8422,Horror|Crime|Drama|Thriller,22171,5.5,1981,0.0,Ms .45
8423,Action|Drama|Romance|Thriller,10863,5.9,1981,43167434.4874226,Eye of the Needle
8424,Adventure|Horror,8691,4.8,1981,0.0,Cannibal Ferox
8425,Adventure|Fantasy|Family,10323,6.7,1981,98547243.1597602,Clash of the Titans
8426,Action|History|War,26843,7.3,1981,0.0,Lion of the Desert
8427,Crime|Family|Comedy,14900,6.8,1981,0.0,The Great Muppet Caper
8428,Drama|Mystery|Thriller|Crime,31593,5.5,1981,0.0,Cutter's Way
8429,Crime|Drama|Action|Thriller,14664,5.9,1981,85399814.3800317,Sharky's Machine
8430,Comedy|Horror|Mystery,21515,4.8,1981,0.0,Student Bodies
8431,Action|Adventure|Horror|Science Fiction,28893,5.1,1981,0.0,Galaxy of Terror
8432,Comedy|Action|Adventure,19379,6.1,1981,0.0,Condorman
8433,Drama|Horror|Thriller,24634,5.7,1981,0.0,Ghost Story
8434,Horror|Thriller,24124,5.9,1981,0.0,The Burning
8435,Drama|Horror|Thriller|Mystery,37936,5.8,1981,0.0,Happy Birthday to Me
8436,Horror,13555,6.0,1981,0.0,The Funhouse
8437,Comedy,37775,6.6,1981,0.0,"Bianco, rosso e Verdone"
8438,Science Fiction|Thriller,21874,4.2,1981,0.0,Looker
8439,Comedy|Adventure,18905,5.9,1981,0.0,Caveman
8440,Horror,28377,5.9,1981,0.0,Hell Night
8441,Thriller|Horror|Mystery,39874,6.4,1981,0.0,My Bloody Valentine
8442,Drama,15660,6.0,1981,0.0,Mommie Dearest
8443,Drama|Horror|Thriller,10725,5.6,1981,0.0,Wolfen
8444,Comedy,19507,4.4,1981,71744772.5435931,Neighbors
8445,TV Movie|Horror|Mystery,30931,4.6,1981,0.0,Dark Night of the Scarecrow
8446,Animation|Music,29204,6.4,1981,14389144.829140803,American Pop
8447,Documentary|Music,21137,7.2,1981,0.0,The Decline of Western Civilization
8448,Comedy|Romance,21764,6.2,1981,0.0,Gregory's Girl
8449,Horror|Thriller,55538,6.0,1981,0.0,Bloody Birthday
8450,Comedy|Family|Science Fiction,12472,4.7,1981,0.0,The Incredible Shrinking Woman
8451,Comedy|Romance,26560,4.5,1981,37359584.7292802,Continental Divide
8452,Documentary,30142,5.1,1981,0.0,"Vernon, Florida"
8453,Thriller|Horror|Mystery,44247,6.0,1981,0.0,The Prowler
8454,Crime|Action|Drama,17205,5.5,1981,0.0,Enter the Ninja
8455,Drama|Thriller|Crime,32047,6.6,1981,0.0,Prince of the City
8456,Adventure|Comedy|Science Fiction,64353,6.5,1981,0.0,The Hitch Hikers Guide to the Galaxy
8457,Action|Adventure|Science Fiction,602,6.6,1996,1135764351.5897,Independence Day
8458,Adventure|Action|Thriller,954,6.5,1996,636297139.642961,Mission: Impossible
8459,Drama|Crime,627,7.6,1996,22926175.459532604,Trainspotting
8460,Crime|Drama|Thriller,275,7.6,1996,84263782.2264404,Fargo
8461,Action|Adventure|Thriller,9802,6.8,1996,465809664.314095,The Rock
8462,Comedy|Fantasy|Science Fiction,75,5.9,1996,140927684.678824,Mars Attacks!
8463,Drama|Romance,454,6.6,1996,204777203.170305,Romeo + Juliet
8464,Family|Fantasy|Animation,10545,6.6,1996,139214706.880446,The Hunchback of Notre Dame
8465,Adventure|Animation|Family,11238,6.2,1996,0.0,Aladdin and the King of Thieves
8466,Animation|Comedy|Drama|Family|Fantasy,2300,6.3,1996,319749849.960858,Space Jam
8467,Action|Drama|Mystery|Thriller,9268,5.5,1996,336843346.068182,Eraser
8468,Comedy|Family,11674,5.5,1996,445827624.524146,101 Dalmatians
8469,Drama|Fantasy|Romance|Science Fiction,9294,6.0,1996,211363523.187355,Phenomenon
8470,Horror|Action|Thriller|Crime,755,6.9,1996,35918496.0412883,From Dusk Till Dawn
8471,Crime|Drama|Thriller,1645,7.0,1996,211682751.70603898,A Time to Kill
8472,Science Fiction|Action|Adventure|Thriller,199,6.8,1996,208532510.84403798,Star Trek: First Contact
8473,Comedy,9614,6.4,1996,57284018.36031441,Happy Gilmore
8474,Comedy|Family,9279,5.5,1996,180495160.446999,Jingle All the Way
8475,Crime|Horror|Mystery,4232,6.9,1996,240572367.52381402,Scream
8476,Action|Crime|Drama|Mystery|Thriller,11412,6.4,1996,124364286.555366,The Long Kiss Goodnight
8477,Comedy|Drama|Romance,9390,6.5,1996,380297392.384364,Jerry Maguire
8478,Comedy|Family|Fantasy,10830,6.8,1996,46515840.1990345,Matilda
8479,Fantasy,8840,6.1,1996,160246634.181008,DragonHeart
8480,Fantasy|Comedy|Romance|Science Fiction,9327,5.4,1996,179017298.88394699,The Nutty Professor
8481,Action|Adventure|Thriller,11228,5.6,1996,221339839.45499,Daylight
8482,Action|Adventure,9103,5.1,1996,79799201.26487479,The Quest
8483,Adventure,12123,5.3,1996,83704023.96844871,Chain Reaction
8484,Drama|Romance|War,409,6.9,1996,322497509.079157,The English Patient
8485,Action|Adventure|Drama|Thriller,2320,5.5,1996,169563645.721058,Executive Decision
8486,Action|Adventure|Drama,664,5.9,1996,687422589.603987,Twister
8487,Action|Thriller,3595,6.2,1996,430261905.711886,Ransom
8488,Action|Comedy|Drama|Family,10680,5.4,1996,31912560.093856297,D3: The Mighty Ducks
8489,Comedy|Drama|Thriller,9894,5.4,1996,142950142.796112,The Cable Guy
8490,Crime|Drama|Thriller,819,7.2,1996,230241141.434673,Sleepers
8491,Horror|Comedy,10779,6.5,1996,40815673.5259497,The Frighteners
8492,Action|Adventure|Drama|Thriller,9208,5.5,1996,208908073.725418,Broken Arrow
8493,Drama|Thriller|Romance,884,6.4,1996,0.0,Crash
8494,Action|Adventure|Science Fiction|Thriller,10061,5.4,1996,58774700.5021323,Escape from L.A.
8495,Drama,1630,6.5,1996,28221935.034337603,The People vs. Larry Flynt
8496,Action|Mystery|Science Fiction|Thriller,10547,5.7,1996,19530281.9095405,The Arrival
8497,Romance|Drama|Thriller|Crime,9303,6.5,1996,9747250.25555659,Bound
8498,Comedy|Romance,10218,6.9,1996,6264208.18884926,Swingers
8499,Drama|Thriller|Crime,9879,4.4,1996,157525101.405884,Striptease
8500,Drama|Mystery|Thriller,9566,5.6,1996,25894759.4806873,The Fan
8501,Comedy|Drama|Science Fiction,7095,5.8,1996,81495857.9187371,Jack
8502,Crime|Drama|Mystery|Thriller,1592,7.3,1996,142658735.294808,Primal Fear
8503,Action|Science Fiction,11867,4.2,1996,5273945.68395396,Barb Wire
8504,Drama|Thriller|Mystery|War,10684,6.1,1996,140218397.488823,Courage Under Fire
8505,Drama|Comedy|Romance,9716,6.3,1996,0.0,Everyone Says I Love You
8506,Comedy|Drama,9591,6.8,1996,48081224.247103706,That Thing You Do!
8507,Horror|Thriller,10280,5.1,1996,0.0,Thinner
8508,Comedy,10607,6.4,1996,0.0,Don't Be a Menace to South Central While Drinking Your Juice in the Hood
8509,Comedy|Crime,9401,5.6,1996,0.0,2 Days in the Valley
8510,Drama|Action|Crime,9400,7.0,1996,57820345.905387595,Set  It Off
8511,Drama|Romance,36758,6.3,1996,5133842.42143502,The Portrait of a Lady
8512,Fantasy|Drama|Horror|Thriller,9100,6.2,1996,34434926.248306796,The Craft
8513,Comedy|Family,18862,5.1,1996,0.0,House Arrest
8514,Comedy|Romance,7300,5.7,1996,135587212.95326102,One Fine Day
8515,Horror|Thriller|Science Fiction,8766,4.8,1996,23181864.122162197,Hellraiser: Bloodline
8516,Comedy,9101,5.8,1996,0.0,Down Periscope
8517,Comedy,11543,6.4,1996,34787996.8130671,Kingpin
8518,Fantasy|Drama|Comedy|Science Fiction|Romance,21539,5.5,1996,66859986.9625474,The Preacher's Wife
8519,Action|Drama|Thriller,18555,6.2,1996,359041.54565409204,Foxfire
8520,Action|Adventure|Crime|Drama|Thriller,9625,4.5,1996,0.0,The Glimmer Man
8521,Action|Adventure|Comedy|Thriller,10723,5.2,1996,31435516.9513992,Bulletproof
8522,Comedy|Romance,8866,5.5,1996,0.0,The Truth About Cats & Dogs
8523,Horror|Comedy,9431,4.9,1996,6.9510836948012695,Bordello of Blood
8524,History|Drama|Music,8818,5.9,1996,196086149.228923,Evita
8525,Comedy|Thriller,11103,5.5,1996,0.0,Head Above Water
8526,Drama|Thriller,11062,5.9,1996,0.0,City Hall
8527,Drama|Thriller|Romance,10543,6.2,1996,0.0,Fear
8528,Comedy|Romance,2074,6.2,1996,20439575.411125302,Flirting with Disaster
8529,Comedy|Drama|Romance,10938,7.0,1996,2085325.10844038,Beautiful Thing
8530,Crime|Drama|Thriller,8744,5.8,1996,0.0,Albino Alligator
8531,Comedy|Fantasy|Science Fiction,9304,5.2,1996,0.0,Multiplicity
8532,Drama|History,549,6.7,1996,4186213.69327342,Basquiat
8533,Action,9460,5.8,1996,0.0,Hak Hap
8534,Action|Thriller,20762,5.9,1996,0.0,The Substitute
8535,Action|Crime|Drama|Thriller,9333,6.0,1996,65711375.990651004,Last Man Standing
8536,Action|Adventure|Thriller,10861,5.1,1996,71877657.31240791,Maximum Risk
8537,Action|Comedy|Thriller,18550,5.3,1996,23902317.5330103,Fled
8538,Comedy,11112,6.4,1996,0.0,The Associate
8539,Comedy|Romance,46029,5.1,1996,0.0,Two Much
8540,Comedy|Romance,11363,5.7,1996,13182840.0543129,She's the One
8541,Drama|Romance,47333,6.8,1996,0.0,Jane Eyre
8542,Drama|Thriller,17182,6.1,1996,0.0,Eye for an Eye
8543,Animation|Comedy,3179,6.2,1996,0.0,Beavis and Butt-Head Do America
8544,Action|Fantasy|Thriller,10546,5.7,1996,24908912.3041549,The Crow: City of Angels
8545,Drama|History,20539,6.3,1996,0.0,The Crucible
8546,Drama|Thriller|Romance,18220,4.3,1996,0.0,Poison Ivy II: Lily
8547,Comedy|Crime|Drama,13685,6.7,1996,778617.29877273,Bottle Rocket
8548,Adventure|Animation|Family,10539,6.1,1996,40206825.3246885,James and the Giant Peach
8549,Action|Comedy|Music|Family|Adventure,10874,6.2,1996,47722513.573033504,Muppet Treasure Island
8550,Comedy|Drama|Romance,3573,6.5,1996,30906823.0864396,Emma
8551,Comedy,11000,6.8,1996,257552321.849633,The Birdcage
8552,Comedy|Drama|Romance,10478,5.6,1996,74869549.707408,Tin Cup
8553,Comedy,9308,5.3,1996,29614565.189556703,High School High
8554,Comedy,2925,6.4,1996,161821228.414973,The First Wives Club
8555,Family|Animation|Adventure,19164,5.6,1996,0.0,The Land Before Time IV: Journey Through the Mists
8556,Drama|History|Romance,28005,6.1,1996,5712532.65097788,Kama Sutra - A Tale of Love
8557,Drama,12498,6.9,1996,34026133.0162156,Sling Blade
8558,Drama,11159,6.7,1996,18652943.9299175,Secrets & Lies
8559,Drama,9819,6.3,1996,0.0,Marvin's Room
8560,Drama|Romance,20927,5.2,1996,26456785.1821802,Bed of Roses
8561,Action|Adventure|Drama|Family,11076,6.3,1996,0.0,Fly Away Home
8562,Crime|Drama|Thriller,31640,5.6,1996,0.0,Blood and Wine
8563,Drama|Horror|Thriller|Romance,9095,5.4,1996,17210051.878718,Mary Reilly
8564,Adventure|Comedy|Drama|Family,25059,6.1,1996,45473187.3763315,Homeward Bound II: Lost in San Francisco
8565,Adventure,10586,6.3,1996,104266255.42201899,The Ghost and the Darkness
8566,Drama|Comedy|Romance,44705,5.2,1996,0.0,Twelfth Night
8567,Drama,26890,6.3,1996,2522256.32732819,I Shot Andy Warhol
8568,Drama|Mystery|Science Fiction|Thriller,2045,5.1,1996,0.0,Unforgettable
8569,Drama,7863,7.1,1996,0.0,Shine
8570,Action|Drama|Thriller,14469,7.0,1996,0.0,Bullet
8571,Family|Comedy,34170,5.4,1996,0.0,Larger Than Life
8572,Drama|Romance,25147,6.7,1996,563037.779278902,Jude
8573,Drama,10549,6.7,1996,0.0,Hamlet
8574,Drama|Thriller,9623,5.5,1996,0.0,The Juror
8575,Drama|Mystery|Romance,26748,6.6,1996,18448124.6879832,Lone Star
8576,Adventure|Family,36355,5.5,1996,27915579.922656603,Flipper
8577,Drama,18203,6.6,1996,0.0,Big Night
8578,Comedy,12606,5.6,1996,0.0,A Very Brady Sequel
8579,Action|Science Fiction,11525,3.3,1996,3349344.92292151,Lawnmower Man 2: Beyond Cyberspace
8580,Comedy|Drama|Romance,9283,6.4,1996,0.0,Beautiful Girls
8581,Drama|Romance,14553,6.5,1996,0.0,Stealing Beauty
8582,Drama|Mystery|Thriller,36915,4.8,1996,0.0,Heaven's Prisoners
8583,Drama|Mystery|Thriller,10990,6.2,1996,0.0,Mulholland Falls
8584,Horror|Action|Comedy|Science Fiction,11069,5.8,1996,0.0,Tremors 2: Aftershocks
8585,Fantasy|Comedy|Science Fiction|Family,11511,3.7,1996,0.0,Kazaam
8586,Drama|Thriller,6346,6.0,1996,31335984.3839734,The Chamber
8587,Action|Drama,10534,6.2,1996,14319232.4112906,White Squall
8588,Comedy|Family,9099,5.5,1996,0.0,Sgt. Bilko
8589,Comedy|Drama|Thriller,11229,6.6,1996,0.0,Freeway
8590,Action|Comedy,10535,5.1,1996,0.0,Spy Hard
8591,Action|Comedy|Drama|Thriller,12656,5.6,1996,0.0,Feeling Minnesota
8592,Drama|Thriller,43566,5.8,1996,0.0,Before and After
8593,Adventure|Action,9826,4.9,1996,24051985.4866933,The Phantom
8594,Animation|Family|Fantasy,18975,5.0,1996,0.0,The Adventures of Pinocchio
8595,Comedy,9536,4.6,1996,0.0,Bio-Dome
8596,Comedy|Drama,17795,6.9,1996,0.0,My Fellow Americans
8597,Comedy|Drama|Fantasy,2928,5.5,1996,166434249.768841,Michael
8598,Drama|Thriller,11306,5.3,1996,24162142.0904383,Extreme Measures
8599,Comedy,13997,6.3,1996,44.48693564672811,Black Sheep
8600,Romance|Animation|Family|Adventure|Fantasy,19042,4.8,1996,11984610.8567864,All Dogs Go to Heaven 2
8601,Comedy|Drama,20759,5.3,1996,0.0,The Great White Hype
8602,Drama|Thriller,1770,6.1,1996,23494662.8884282,Michael Collins
8603,Comedy|Family,23945,5.0,1996,0.0,Carpool
8604,Comedy|Family,16299,3.6,1996,0.0,The Stupids
8605,Comedy|Drama|Romance,25189,6.3,1996,0.0,The Mirror Has Two Faces
8606,Drama|Romance,9302,5.2,1996,0.0,Up Close & Personal
8607,Family|Comedy|Fantasy,27681,6.0,1996,0.0,Wish Upon a Star
8608,Documentary,42314,7.0,1996,0.0,Looking For Richard
8609,Action|Thriller|Science Fiction,19002,3.4,1996,0.0,Darkman III: Die Darkman Die
8610,Comedy|Romance|Drama,9450,6.5,1996,0.0,Brassed Off
8611,Adventure|Family|Fantasy,26787,6.7,1996,0.0,Gulliver's Travels
8612,Drama|Thriller,8052,6.6,1996,309405.247206255,Hard Eight
8613,Comedy,25518,7.9,1996,0.0,La Belle verte
8615,TV Movie|Adventure|Drama|Science Fiction,15691,5.6,1996,58389103.0363306,Doctor Who
8616,Comedy|Drama,27845,5.9,1996,0.0,Trees Lounge
8617,Comedy|Science Fiction|Thriller|Adventure,10690,5.9,1996,0.0,Space Truckers
8618,Drama|Romance,26949,5.8,1996,0.0,In Love and War
8619,Action|Comedy,11107,5.8,1996,0.0,Eddie
8620,Comedy,18414,5.6,1996,0.0,Kids in the Hall: Brain Candy
8621,Comedy|Drama|Romance,12709,6.6,1996,3480864.98729411,Ridicule
8622,Fantasy|Horror|Science Fiction,9306,4.6,1996,68993369.08322011,The Island of Dr. Moreau
8623,Thriller|Crime|Mystery,16003,6.9,1996,0.0,JÃ¤garna
8624,Comedy|Family,12559,5.9,1996,0.0,First Kid
8625,Horror,25750,4.9,1996,0.0,Children of the Corn IV: The Gathering
8626,Drama|Horror|Mystery|Thriller,10988,5.0,1996,0.0,Diabolique
8627,Adventure|Drama|Family,36344,5.2,1996,0.0,Alaska
8628,Drama|Action|Thriller,24206,4.6,1996,106187.53495526199,Silent Trigger
8629,Adventure|Comedy|Family,17414,5.5,1996,0.0,Dunston Checks In
8630,Action|Drama|Romance,2699,6.1,1996,0.0,Titanic
8631,Comedy|Romance,23570,4.4,1996,0.0,The Pallbearer
8632,Horror|Thriller,9568,4.9,1996,0.0,The Dentist
8633,Comedy|Drama|Horror,25355,6.8,1996,0.0,Irma Vep
8634,Drama|Comedy,13891,7.0,1996,212918.644655457,Citizen Ruth
8635,Comedy|Fantasy|Horror|Science Fiction,19287,4.1,1996,0.0,Leprechaun 4: In Space
8636,Comedy|Drama|Romance|Thriller,16233,5.3,1996,0.0,Tromeo & Juliet
8637,Comedy,23449,5.0,1996,0.0,Celtic Pride
8638,Drama|Foreign|Romance,26422,6.6,1996,0.0,The Pillow Book
8639,Music|Comedy,16448,7.4,1996,0.0,Waiting for Guffman
8640,Action|Adventure|Comedy,37702,7.2,1996,0.0,Daai laap mat taam 008
8641,Drama|War,48580,6.1,1996,0.0,Un hÃ©ros trÃ¨s discret
8642,Action|Science Fiction|Comedy,17821,4.8,1996,0.0,Crossworlds
8643,Horror,27770,4.0,1996,0.0,Sometimes They Come Back... Again
8644,Comedy|Drama|Family,38223,5.5,1996,0.0,Harriet the Spy
8645,Comedy|Drama,28059,6.0,1996,0.0,SubUrbia
8646,TV Movie|Comedy|Drama|Romance,12254,6.6,1996,0.0,Emma
8647,Drama|Family,51043,5.3,1996,0.0,Loch Ness
8648,Comedy|Family,32308,3.8,1996,0.0,Ed
8649,History|Drama,31908,5.9,1996,0.0,Ghosts of Mississippi
8650,Fantasy|Comedy|Science Fiction|Family,15674,5.2,1996,0.0,Sabrina the Teenage Witch
8651,Comedy|Science Fiction,3065,7.0,1996,0.0,Mystery Science Theater 3000: The Movie
8652,Fantasy|Comedy|Music,11962,4.8,1996,6421430.58029175,Joe's Apartment
8653,Horror,49763,6.0,1996,1529238.41285627,Bad Moon
8654,Comedy|Romance|Drama,40001,5.2,1996,13999482.5613297,Mrs. Winterbourne
8655,Fantasy|Comedy|Family,3587,5.3,1996,0.0,Bogus
8656,Documentary|Drama,17204,7.9,1996,0.0,Paradise Lost: The Child Murders at Robin Hood Hills
8657,Documentary,10548,7.0,1996,3706481.87164323,When We Were Kings
8658,Drama|Comedy|Romance|Foreign,38366,6.6,1996,0.0,Il ciclone
8659,Comedy,19963,7.3,1996,0.0,Bernie
8660,Comedy|Thriller|Crime|Romance,28121,6.3,1996,0.0,A Thin Line Between Love and Hate
8661,Action|Drama|Adventure,98,7.7,2000,579506463.914726,Gladiator
8662,Mystery|Thriller,77,7.9,2000,50301043.2220954,Memento
8663,Family|Comedy|Fantasy,8871,6.1,2000,437049836.952227,How the Grinch Stole Christmas
8664,Adventure|Drama,8358,7.3,2000,544039793.4829509,Cast Away
8665,Thriller|Crime,107,7.5,2000,105808674.40489301,Snatch
8666,Adventure|Action|Thriller,955,5.8,2000,691886948.73239,Mission: Impossible II
8667,Fantasy|Comedy|Romance,1636,5.3,2000,114451543.55943501,Bedazzled
8668,Comedy,4247,5.9,2000,352054243.648785,Scary Movie
8669,Adventure|Animation|Comedy|Family|Fantasy,11688,6.9,2000,214418314.788063,The Emperor's New Groove
8670,Comedy|Romance,3981,6.0,2000,473734704.45755,What Women Want
8671,Animation|Family,10567,6.1,2000,448581528.698231,Dinosaur
8672,Action|Adventure|Comedy|Crime|Thriller,4327,5.5,2000,334434768.987796,Charlie's Angels
8673,Animation|Comedy|Family,7443,6.3,2000,284706235.424977,Chicken Run
8674,Drama|History|War|Action,2024,6.7,2000,272625527.537294,The Patriot
8675,Horror,9532,6.2,2000,67496299.8944418,Final Destination
8676,Comedy,6282,6.0,2000,144251532.719975,Coyote Ugly
8677,Action|Crime|Thriller,2085,5.8,2000,115279131.303348,Romeo Must Die
8678,Action|Drama|Thriller|War,3536,6.1,2000,161662974.580958,U-571
8679,Drama|Comedy|Music,71,7.1,2000,139292132.577745,Billy Elliot
8680,Action|Crime|Thriller,9679,6.0,2000,300367400.727763,Gone In Sixty Seconds
8681,Drama,462,6.9,2000,324514308.594375,Erin Brockovich
8682,Comedy|Romance,1597,6.5,2000,418438688.41514903,Meet the Parents
8683,Action|Adventure|Comedy,134,7.2,2000,89906740.1183628,"O Brother, Where Art Thou?"
8684,Thriller|Science Fiction|Action,2787,6.6,2000,67351113.1720718,Pitch Black
8685,Crime|Drama|Thriller,14181,6.5,2000,36444209.9552846,Boiler Room
8686,Adventure|Animation|Comedy|Family,10501,6.8,2000,96786159.47784191,The Road to El Dorado
8687,Comedy|Crime|Action,1493,6.1,2000,268453928.240745,Miss Congeniality
8688,Crime|Drama|Science Fiction|Thriller,10559,6.8,2000,86242400.9810218,Frequency
8689,Drama,641,7.7,2000,9358035.48454414,Requiem for a Dream
8690,Drama|Romance,10647,6.8,2000,70541855.25977221,Pay It Forward
8691,Family|Animation,16366,6.4,2000,0.0,Joseph: King of Dreams
8692,Action|Science Fiction|Thriller,9383,5.3,2000,240865798.108463,Hollow Man
8693,Crime|Comedy,9600,5.7,2000,220283464.554964,Big Momma's House
8694,Thriller|Drama|Crime,1359,7.1,2000,43391479.7788344,American Psycho
8695,Drama|Crime|Music,16,7.4,2000,50692052.7000386,Dancer in the Dark
8696,Comedy|Adventure,9285,5.7,2000,151643897.89025602,Road Trip
8697,Drama,10637,7.3,2000,173110594.660907,Remember the Titans
8698,Horror|Drama|Thriller|Mystery,2046,6.2,2000,15206448.6685698,The Gift
8699,Fantasy|Drama,4958,6.2,2000,49967161.246598706,The Legend of Bagger Vance
8700,Drama,1900,6.6,2000,262775526.169699,Traffic
8701,Comedy,8859,5.1,2000,92668172.4568295,"Dude, Whereâ€™s My Car?"
8702,Comedy|Drama|Romance|Fantasy,5994,6.4,2000,157963714.90598,The Family Man
8703,Adventure|Fantasy|Animation|Science Fiction|Family,24102,6.1,2000,0.0,The Land Before Time VII: The Stone of Cold Fire
8704,Action|Mystery|Science Fiction|Thriller,8452,5.5,2000,121672281.827999,The 6th Day
8705,Crime|Drama|Thriller,11478,5.9,2000,44329315.97939079,The Skulls
8706,Animation|Comedy|Family,13930,7.7,2000,0.0,For the Birds
8707,Comedy,2123,5.9,2000,189020688.933822,"Me, Myself & Irene"
8708,Adventure|Action|Comedy|Western,8584,6.1,2000,72092928.8728784,Shanghai Noon
8709,Action|Fantasy|Thriller,9741,6.7,2000,314190020.04793596,Unbreakable
8710,Action|Adventure|Thriller,5551,6.2,2000,163204960.01556,Space Cowboys
8711,Comedy|Crime,2069,6.0,2000,134697582.85096002,The Whole Nine Yards
8712,Drama|Music,786,7.3,2000,60001591.729187705,Almost Famous
8713,Comedy,1588,5.7,2000,114536031.835596,Bring It On
